id,size,Relative Time (s),time_spent,access_type
100,0.4926872253417969,2022,0,2
60,6.67572021484375e-06,2024,0,1
101,301.23395442962646,2066,0,2
87,0.0001201629638671875,2079,0,1
32,9.918212890625e-05,2086,0,1
4,0.009765625,2139,0,1
36,0.0492095947265625,2179,0,1
52,0.0,2211,0,1
88,5.91278076171875e-05,2234,0,1
102,0.003307342529296875,2238,0,2
103,0.000186920166015625,2257,0,2
104,0.00025653839111328125,2257,0,2
36,0.0492095947265625,2293,0,1
88,5.91278076171875e-05,2301,0,1
88,5.91278076171875e-05,2336,0,1
105,0.39968013763427734,2356,0,2
88,5.91278076171875e-05,2389,0,1
106,7.62939453125e-05,2395,0,2
88,5.91278076171875e-05,2416,0,1
88,5.91278076171875e-05,2441,0,1
33,0.04929161071777344,2482,0,1
107,276.51028633117676,2485,0,2
88,5.91278076171875e-05,2494,0,1
88,5.91278076171875e-05,2541,0,1
36,0.0492095947265625,2550,0,1
108,7040.491662025452,2550,0,2
109,8.106231689453125e-05,2557,0,2
110,0.000179290771484375,2559,0,2
111,0.09445571899414062,2590,0,2
36,0.0492095947265625,2591,0,1
88,5.91278076171875e-05,2602,0,1
112,0.0001125335693359375,2617,0,2
36,0.0492095947265625,2636,0,1
88,5.91278076171875e-05,2643,0,1
47,14.015666007995605,2661,0,1
36,0.0492095947265625,2749,0,1
113,9.34600830078125e-05,2815,0,2
52,0.0,2846,0,1
36,0.0492095947265625,2851,0,1
106,7.62939453125e-05,2857,0,1
32,9.918212890625e-05,2859,0,1
114,1914.617075920105,2863,0,2
115,0.012696266174316406,2934,0,2
36,0.0492095947265625,2963,0,1
116,0.000576019287109375,2967,0,2
117,0.09090423583984375,3003,0,2
118,0.05867195129394531,3018,0,2
36,0.0492095947265625,3029,0,1
8,8.96453857421875e-05,3041,0,1
112,0.0001125335693359375,3053,0,1
36,0.0492095947265625,3085,0,1
119,0.000476837158203125,3097,0,2
120,0.021020889282226562,3143,0,2
121,27274.841592788696,3162,0,2
122,14734.78103351593,3163,0,2
123,1138.0331659317017,3165,0,2
124,258691.42294597626,3168,0,2
125,375747.80216789246,3171,0,2
36,0.0492095947265625,3174,0,1
126,81.19670295715332,3175,0,2
127,509349.1734905243,3177,0,2
128,327877.20488262177,3199,0,2
129,3407.428602218628,3202,0,2
75,416.48945331573486,3209,0,1
130,2.983428955078125,3217,0,2
131,252.11091232299805,3220,0,2
132,31.513042449951172,3229,0,2
52,0.0,3234,0,1
9,0.0001983642578125,3252,0,1
133,9659.213278770447,3255,0,2
134,7.152557373046875e-05,3278,0,2
36,0.0492095947265625,3281,0,1
135,8.921874046325684,3290,0,2
136,90.67166519165039,3302,0,2
137,9.059906005859375e-05,3308,0,2
32,9.918212890625e-05,3325,0,1
4,0.009765625,3338,0,1
138,3.6338376998901367,3339,0,2
139,0.02934551239013672,3405,0,2
36,0.0492095947265625,3424,0,1
140,8.367295265197754,3429,0,2
141,55134.64061450958,3432,0,2
142,0.00281524658203125,3440,0,2
143,0.0014410018920898438,3479,0,2
144,0.000110626220703125,3491,0,2
145,273.4598550796509,3499,0,2
146,45614.1166677475,3528,0,2
47,14.015666007995605,3529,0,1
147,0.0013551712036132812,3559,0,2
148,0.06563091278076172,3585,0,2
149,0.05043792724609375,3601,0,2
150,0.2839212417602539,3621,0,2
151,0.5086956024169922,3628,0,2
152,247.56654930114746,3634,0,2
88,5.91278076171875e-05,3665,0,1
153,9.1552734375e-05,3667,0,2
154,7.43865966796875e-05,3667,0,2
155,0.46921253204345703,3673,0,2
152,247.56654930114746,3677,0,1
155,0.46921253204345703,3685,0,1
88,5.91278076171875e-05,3700,0,1
156,0.25396251678466797,3719,0,2
157,4022.1517696380615,3727,0,2
155,0.46921253204345703,3729,0,1
88,5.91278076171875e-05,3733,0,1
52,0.0,3734,0,1
149,0.05043792724609375,3741,0,1
148,0.06563091278076172,3748,0,1
158,0.014409065246582031,3748,0,2
159,0.000240325927734375,3750,0,2
156,0.25396251678466797,3755,0,1
157,4022.1517696380615,3767,0,1
88,5.91278076171875e-05,3768,0,1
160,771.7989139556885,3782,0,2
156,0.25396251678466797,3783,0,1
161,764.1130294799805,3784,0,2
88,5.91278076171875e-05,3802,0,1
162,0.017767906188964844,3813,0,2
157,4022.1517696380615,3826,0,1
163,0.009918212890625,3843,0,2
157,4022.1517696380615,3844,0,1
164,718.4800672531128,3858,0,2
165,1230.6221942901611,3871,0,2
148,0.06563091278076172,3882,0,1
88,5.91278076171875e-05,3894,0,1
166,0.0505218505859375,3920,0,2
167,108552.35523414612,3922,0,2
168,0.04808998107910156,3924,0,2
88,5.91278076171875e-05,3935,0,1
169,0.5461292266845703,3949,0,2
170,1190.2752599716187,3955,0,2
171,0.00019073486328125,3971,0,2
172,0.2665557861328125,3973,0,2
90,0.0003814697265625,3973,0,1
88,5.91278076171875e-05,3973,0,1
173,0.005035400390625,3976,0,2
174,11904.962440490723,3978,0,2
175,0.04802227020263672,3982,0,2
176,215803.596118927,3985,0,2
177,86.52776527404785,3990,0,2
157,4022.1517696380615,3993,0,1
178,0.5060386657714844,3998,0,2
179,0.00492095947265625,3999,0,2
180,0.04304218292236328,4003,0,2
88,5.91278076171875e-05,4013,0,1
178,0.5060386657714844,4017,0,1
181,0.0048065185546875,4023,0,2
178,0.5060386657714844,4028,0,1
182,0.029623985290527344,4031,0,2
183,0.23676013946533203,4038,0,2
184,0.014303207397460938,4043,0,2
88,5.91278076171875e-05,4046,0,1
185,0.013779640197753906,4054,0,2
186,81.5714750289917,4065,0,2
166,0.0505218505859375,4079,0,1
183,0.23676013946533203,4080,0,1
88,5.91278076171875e-05,4081,0,1
187,0.0047664642333984375,4085,0,2
188,506.2960090637207,4086,0,2
153,9.1552734375e-05,4090,0,1
189,0.028959274291992188,4102,0,2
183,0.23676013946533203,4106,0,1
157,4022.1517696380615,4111,0,1
187,0.0047664642333984375,4113,0,1
88,5.91278076171875e-05,4119,0,1
190,6.20294189453125,4128,0,2
191,15897.434507369995,4130,0,2
192,0.04842376708984375,4130,0,2
193,0.016816139221191406,4131,0,2
194,0.0048465728759765625,4140,0,2
163,0.009918212890625,4148,0,1
47,14.015666007995605,4152,0,1
88,5.91278076171875e-05,4154,0,1
195,14.060892105102539,4157,0,2
196,0.046034812927246094,4160,0,2
181,0.0048065185546875,4171,0,1
197,0.046698570251464844,4183,0,2
88,5.91278076171875e-05,4192,0,1
198,6.8173980712890625,4196,0,2
181,0.0048065185546875,4200,0,1
199,0.03714275360107422,4205,0,2
157,4022.1517696380615,4225,0,1
181,0.0048065185546875,4226,0,1
88,5.91278076171875e-05,4228,0,1
200,14.027067184448242,4233,0,2
201,0.023011207580566406,4236,0,2
88,5.91278076171875e-05,4259,0,1
202,0.00018310546875,4262,0,2
157,4022.1517696380615,4265,0,1
203,8.392333984375e-05,4265,0,2
204,0.2939023971557617,4274,0,2
205,2488.017912864685,4276,0,2
206,1242.3590860366821,4283,0,2
207,1345.7244472503662,4283,0,2
208,0.0085601806640625,4285,0,2
209,0.03582286834716797,4287,0,2
210,0.004726409912109375,4289,0,2
211,4.055654525756836,4307,0,2
212,0.038903236389160156,4311,0,2
187,0.0047664642333984375,4314,0,1
213,0.2620248794555664,4317,0,2
214,53145.87513446808,4319,0,2
215,0.007637977600097656,4325,0,2
216,60.02055740356445,4332,0,2
217,10.098953247070312,4335,0,2
218,0.01726531982421875,4343,0,2
219,0.5633010864257812,4346,0,2
213,0.2620248794555664,4351,0,1
88,5.91278076171875e-05,4351,0,1
163,0.009918212890625,4355,0,1
187,0.0047664642333984375,4358,0,1
220,9.844375610351562,4364,0,2
221,0.004138946533203125,4367,0,2
222,9.814428329467773,4368,0,2
213,0.2620248794555664,4369,0,1
166,0.0505218505859375,4372,0,1
223,0.0013914108276367188,4384,0,2
224,0.0014209747314453125,4388,0,2
88,5.91278076171875e-05,4388,0,1
225,0.018938064575195312,4390,0,2
226,0.5230941772460938,4393,0,2
227,1.5853538513183594,4395,0,2
228,0.0001430511474609375,4404,0,2
226,0.5230941772460938,4411,0,1
214,53145.87513446808,4413,0,1
229,1.8577280044555664,4420,0,2
230,10.06448745727539,4422,0,2
231,0.00011348724365234375,4428,0,2
214,53145.87513446808,4431,0,1
231,0.00011348724365234375,4439,0,1
232,0.01569843292236328,4442,0,2
226,0.5230941772460938,4447,0,1
163,0.009918212890625,4453,0,1
233,2.1456146240234375,4457,0,2
234,0.001461029052734375,4459,0,2
235,0.014201164245605469,4471,0,2
184,0.014303207397460938,4475,0,1
236,110076.24020195007,4482,0,2
149,0.05043792724609375,4494,0,1
237,1915.1448593139648,4500,0,2
238,41233.34636116028,4502,0,2
214,53145.87513446808,4513,0,1
239,66.89595222473145,4515,0,2
157,4022.1517696380615,4528,0,1
240,603.8786783218384,4541,0,2
241,109.30271530151367,4553,0,2
242,19.75569438934326,4557,0,2
157,4022.1517696380615,4561,0,1
243,9.5367431640625e-05,4563,0,2
244,0.0003604888916015625,4563,0,2
154,7.43865966796875e-05,4563,0,1
245,29583.284553527832,4583,0,2
246,0.3663339614868164,4593,0,2
236,110076.24020195007,4600,0,1
247,102.24224948883057,4610,0,2
248,0.5830802917480469,4610,0,2
249,15935.6628074646,4617,0,2
250,2.8981761932373047,4625,0,2
251,0.3315000534057617,4633,0,2
252,785.1799154281616,4638,0,2
149,0.05043792724609375,4646,0,1
251,0.3315000534057617,4649,0,1
157,4022.1517696380615,4654,0,1
253,0.543212890625,4659,0,2
251,0.3315000534057617,4674,0,1
254,40137.58246707916,4693,0,2
254,40137.58246707916,4696,0,1
255,0.01619720458984375,4698,0,2
253,0.543212890625,4700,0,1
256,27.185476303100586,4704,0,2
257,23.605274200439453,4708,0,2
253,0.543212890625,4715,0,1
258,0.014378547668457031,4731,0,2
157,4022.1517696380615,4737,0,1
259,32079.69935798645,4741,0,2
260,664.00927734375,4743,0,2
149,0.05043792724609375,4779,0,1
243,9.5367431640625e-05,4782,0,1
249,15935.6628074646,4811,0,1
148,0.06563091278076172,4820,0,1
261,588.7706146240234,4821,0,2
262,39906.97211647034,4832,0,2
153,9.1552734375e-05,4853,0,1
263,49.880069732666016,4858,0,2
264,819.3809652328491,4882,0,2
256,27.185476303100586,4898,0,1
265,0.2688894271850586,4904,0,2
157,4022.1517696380615,4911,0,1
149,0.05043792724609375,4919,0,1
214,53145.87513446808,4922,0,1
266,168051.5778245926,4923,0,2
267,6.039346694946289,4925,0,2
214,53145.87513446808,4930,0,1
268,39420.443751335144,4955,0,2
269,143.9585304260254,4973,0,2
270,0.24164962768554688,4976,0,2
271,3158.30038356781,4978,0,2
270,0.24164962768554688,4978,0,1
268,39420.443751335144,4986,0,1
270,0.24164962768554688,5000,0,1
272,1354.238203048706,5007,0,2
273,167.66845321655273,5011,0,2
274,29313.36553478241,5026,0,2
275,0.015993118286132812,5027,0,2
276,1544.0539274215698,5037,0,2
163,0.009918212890625,5043,0,1
277,0.0014190673828125,5047,0,2
47,14.015666007995605,5060,0,1
278,15.603985786437988,5060,0,2
279,39341.80677604675,5061,0,2
280,27046.05121421814,5063,0,2
281,53056.33084011078,5070,0,2
228,0.0001430511474609375,5075,0,1
282,11637.277472496033,5077,0,2
157,4022.1517696380615,5083,0,1
153,9.1552734375e-05,5084,0,1
148,0.06563091278076172,5090,0,1
148,0.06563091278076172,5091,0,1
148,0.06563091278076172,5091,0,1
283,0.019219398498535156,5096,0,2
166,0.0505218505859375,5100,0,1
284,0.07044029235839844,5102,0,2
279,39341.80677604675,5104,0,1
184,0.014303207397460938,5120,0,1
285,0.059548377990722656,5120,0,2
249,15935.6628074646,5123,0,1
148,0.06563091278076172,5130,0,1
286,0.008561134338378906,5131,0,2
287,0.061408042907714844,5136,0,2
157,4022.1517696380615,5153,0,1
214,53145.87513446808,5184,0,1
148,0.06563091278076172,5190,0,1
214,53145.87513446808,5191,0,1
256,27.185476303100586,5218,0,1
149,0.05043792724609375,5219,0,1
214,53145.87513446808,5223,0,1
288,0.05583477020263672,5235,0,2
288,0.05583477020263672,5242,0,1
157,4022.1517696380615,5261,0,1
289,40103.381417274475,5265,0,2
249,15935.6628074646,5267,0,1
290,37.133131980895996,5288,0,2
157,4022.1517696380615,5290,0,1
236,110076.24020195007,5297,0,1
291,53144.69301319122,5321,0,2
256,27.185476303100586,5322,0,1
292,41.14912986755371,5344,0,2
157,4022.1517696380615,5362,0,1
232,0.01569843292236328,5362,0,1
249,15935.6628074646,5367,0,1
214,53145.87513446808,5373,0,1
293,16.008508682250977,5374,0,2
294,0.054831504821777344,5387,0,2
295,718.4620666503906,5391,0,2
234,0.001461029052734375,5419,0,1
296,0.00180816650390625,5427,0,2
256,27.185476303100586,5428,0,1
297,39982.21077919006,5442,0,2
297,39982.21077919006,5451,0,1
154,7.43865966796875e-05,5463,0,1
153,9.1552734375e-05,5466,0,1
82,8.20159912109375e-05,5467,0,1
113,9.34600830078125e-05,5467,0,1
244,0.0003604888916015625,5467,0,1
298,0.004811286926269531,5468,0,2
203,8.392333984375e-05,5468,0,1
299,0.0498046875,5469,0,2
300,45826.52321624756,5470,0,2
301,0.000286102294921875,5473,0,2
302,33700.94006919861,5479,0,2
303,10946.223162651062,5483,0,2
149,0.05043792724609375,5488,0,1
304,169.8127269744873,5495,0,2
305,0.0046520233154296875,5495,0,2
157,4022.1517696380615,5503,0,1
87,0.0001201629638671875,5512,0,1
306,0.04912376403808594,5523,0,2
87,0.0001201629638671875,5537,0,1
307,0.4533252716064453,5546,0,2
308,0.04601097106933594,5554,0,2
87,0.0001201629638671875,5555,0,1
309,849.920431137085,5568,0,2
87,0.0001201629638671875,5572,0,1
144,0.000110626220703125,5589,0,1
310,0.4136791229248047,5599,0,2
310,0.4136791229248047,5602,0,1
310,0.4136791229248047,5618,0,1
311,39922.08018016815,5621,0,2
312,0.012630462646484375,5631,0,2
149,0.05043792724609375,5635,0,1
311,39922.08018016815,5645,0,1
163,0.009918212890625,5658,0,1
214,53145.87513446808,5672,0,1
313,0.0028657913208007812,5708,0,2
314,0.04634857177734375,5719,0,2
315,0.04628467559814453,5739,0,2
316,151.91414833068848,5767,0,2
148,0.06563091278076172,5786,0,1
148,0.06563091278076172,5803,0,1
166,0.0505218505859375,5809,0,1
317,39462.16003227234,5810,0,2
318,0.19836139678955078,5834,0,2
319,0.1567544937133789,5849,0,2
320,0.3531179428100586,5854,0,2
157,4022.1517696380615,5877,0,1
321,9.72747802734375e-05,5880,0,2
322,0.1742992401123047,5884,0,2
319,0.1567544937133789,5890,0,1
323,32.842013359069824,5904,0,2
324,33277.95318412781,5907,0,2
325,0.3164653778076172,5925,0,2
319,0.1567544937133789,5928,0,1
322,0.1742992401123047,5929,0,1
319,0.1567544937133789,5932,0,1
149,0.05043792724609375,5935,0,1
326,484.426230430603,5944,0,2
214,53145.87513446808,5945,0,1
47,14.015666007995605,5952,0,1
322,0.1742992401123047,5955,0,1
157,4022.1517696380615,5966,0,1
157,4022.1517696380615,5975,0,1
325,0.3164653778076172,5978,0,1
325,0.3164653778076172,5995,0,1
327,0.018888473510742188,5997,0,2
214,53145.87513446808,6005,0,1
328,851.1144638061523,6007,0,2
329,0.01485443115234375,6024,0,2
330,39324.24084854126,6068,0,2
157,4022.1517696380615,6071,0,1
331,0.0001354217529296875,6072,0,2
332,0.5095500946044922,6093,0,2
332,0.5095500946044922,6128,0,1
333,0.050772666931152344,6138,0,2
214,53145.87513446808,6144,0,1
163,0.009918212890625,6147,0,1
332,0.5095500946044922,6153,0,1
334,78785.46185207367,6172,0,2
335,0.22356319427490234,6172,0,2
332,0.5095500946044922,6173,0,1
336,39368.08157157898,6177,0,2
337,0.38735389709472656,6177,0,2
332,0.5095500946044922,6189,0,1
338,86.47418594360352,6191,0,2
339,86890.78185081482,6197,0,2
321,9.72747802734375e-05,6204,0,1
149,0.05043792724609375,6206,0,1
340,0.0026035308837890625,6208,0,2
341,37.55988025665283,6215,0,2
342,0.1974468231201172,6217,0,2
342,0.1974468231201172,6217,0,1
148,0.06563091278076172,6222,0,1
342,0.1974468231201172,6236,0,1
343,0.3495779037475586,6245,0,2
344,33277.03294849396,6248,0,2
345,994.2920455932617,6250,0,2
346,0.021340370178222656,6251,0,2
214,53145.87513446808,6253,0,1
347,86.85472106933594,6255,0,2
348,12873.497796058655,6260,0,2
349,14.50992488861084,6262,0,2
148,0.06563091278076172,6262,0,1
350,172.02954292297363,6268,0,2
343,0.3495779037475586,6284,0,1
351,39485.869955062866,6310,0,2
351,39485.869955062866,6318,0,1
352,101447.76414299011,6337,0,2
343,0.3495779037475586,6344,0,1
149,0.05043792724609375,6353,0,1
87,0.0001201629638671875,6362,0,1
154,7.43865966796875e-05,6364,0,1
353,25055.115820884705,6369,0,2
354,0.04130840301513672,6413,0,2
157,4022.1517696380615,6415,0,1
157,4022.1517696380615,6417,0,1
355,0.014767646789550781,6421,0,2
356,0.0003490447998046875,6430,0,2
214,53145.87513446808,6434,0,1
357,0.008478164672851562,6435,0,2
163,0.009918212890625,6474,0,1
358,6462.900995254517,6497,0,2
159,0.000240325927734375,6501,0,1
319,0.1567544937133789,6504,0,1
148,0.06563091278076172,6514,0,1
359,0.1268329620361328,6524,0,2
157,4022.1517696380615,6532,0,1
360,0.047969818115234375,6534,0,2
361,9.863066673278809,6556,0,2
362,0.047313690185546875,6568,0,2
363,18304.37686920166,6570,0,2
166,0.0505218505859375,6584,0,1
354,0.04130840301513672,6588,0,1
364,0.48235130310058594,6595,0,2
365,3.895810127258301,6596,0,2
173,0.005035400390625,6609,0,1
366,0.042901039123535156,6626,0,2
367,0.0003204345703125,6633,0,2
179,0.00492095947265625,6642,0,1
368,11.72815227508545,6649,0,2
369,0.44362354278564453,6662,0,2
370,0.00016021728515625,6662,0,2
371,0.000148773193359375,6666,0,2
372,0.23401165008544922,6667,0,2
163,0.009918212890625,6680,0,1
369,0.44362354278564453,6710,0,1
214,53145.87513446808,6713,0,1
373,0.20652294158935547,6714,0,2
369,0.44362354278564453,6748,0,1
354,0.04130840301513672,6755,0,1
181,0.0048065185546875,6760,0,1
374,0.029038429260253906,6762,0,2
184,0.014303207397460938,6768,0,1
214,53145.87513446808,6768,0,1
375,0.0006542205810546875,6769,0,2
373,0.20652294158935547,6770,0,1
163,0.009918212890625,6773,0,1
157,4022.1517696380615,6778,0,1
376,0.013794898986816406,6778,0,2
377,0.0018072128295898438,6809,0,2
214,53145.87513446808,6810,0,1
373,0.20652294158935547,6810,0,1
187,0.0047664642333984375,6814,0,1
52,0.0,6819,0,1
378,91.86217975616455,6826,0,2
379,0.017642974853515625,6851,0,2
187,0.0047664642333984375,6872,0,1
380,2105.6479063034058,6883,0,2
157,4022.1517696380615,6906,0,1
381,12.650887489318848,6923,0,2
214,53145.87513446808,6961,0,1
357,0.008478164672851562,7003,0,1
148,0.06563091278076172,7019,0,1
232,0.01569843292236328,7048,0,1
148,0.06563091278076172,7060,0,1
378,91.86217975616455,7069,0,1
52,0.0,7070,0,1
382,0.0001678466796875,7088,0,2
383,174.4355583190918,7094,0,2
384,21.79942512512207,7159,0,2
184,0.014303207397460938,7177,0,1
243,9.5367431640625e-05,7203,0,1
385,0.000396728515625,7203,0,2
386,11890.641176223755,7205,0,2
387,769.6027708053589,7225,0,2
17,0.000377655029296875,7250,0,1
387,769.6027708053589,7288,0,1
9,0.0001983642578125,7289,0,1
388,520.4701061248779,7496,0,2
6,7.2479248046875e-05,7624,0,1
6,7.2479248046875e-05,7630,0,1
6,7.2479248046875e-05,7639,0,1
6,7.2479248046875e-05,7646,0,1
6,7.2479248046875e-05,7653,0,1
6,7.2479248046875e-05,7662,0,1
6,7.2479248046875e-05,7667,0,1
389,336.12579917907715,7777,0,2
390,6697.637900352478,7824,0,2
153,9.1552734375e-05,8103,0,1
82,8.20159912109375e-05,8104,0,1
391,0.0048732757568359375,8104,0,2
392,0.005049705505371094,8105,0,2
385,0.000396728515625,8105,0,1
299,0.0498046875,8106,0,1
243,9.5367431640625e-05,8107,0,1
393,10797.69111442566,8107,0,2
203,8.392333984375e-05,8112,0,1
394,0.0027179718017578125,8112,0,2
395,4028.552176475525,8118,0,2
396,0.0003376007080078125,8119,0,2
397,0.03706169128417969,8130,0,2
398,0.010894775390625,8136,0,2
54,0.0004787445068359375,8141,0,1
399,0.00487518310546875,8144,0,2
400,0.03278160095214844,8153,0,2
399,0.00487518310546875,8182,0,1
401,0.03978538513183594,8183,0,2
402,0.0011157989501953125,8187,0,2
9,0.0001983642578125,8188,0,1
403,0.020816802978515625,8196,0,2
404,0.017995834350585938,8203,0,2
9,0.0001983642578125,8211,0,1
405,0.015272140502929688,8214,0,2
406,0.016244888305664062,8223,0,2
9,0.0001983642578125,8228,0,1
399,0.00487518310546875,8232,0,1
407,0.0024776458740234375,8241,0,2
408,0.0026378631591796875,8252,0,2
409,0.04523277282714844,8257,0,2
410,0.002956390380859375,8260,0,2
411,0.017801284790039062,8266,0,2
412,0.013521194458007812,8273,0,2
413,0.0055446624755859375,8280,0,2
414,0.0006809234619140625,8285,0,2
415,0.016439437866210938,8289,0,2
416,0.013715744018554688,8295,0,2
417,0.015466690063476562,8305,0,2
418,0.032878875732421875,8321,0,2
419,0.027139663696289062,8334,0,2
420,0.02373504638671875,8347,0,2
421,0.01206207275390625,8354,0,2
422,0.012451171875,8363,0,2
423,4969.127665519714,8370,0,2
424,0.017217636108398438,8373,0,2
425,0.018871307373046875,8381,0,2
413,0.0055446624755859375,8386,0,1
426,0.01750946044921875,8393,0,2
427,0.0063228607177734375,8402,0,2
428,38.897061347961426,8409,0,2
429,36774.03060245514,8414,0,2
430,0.042606353759765625,8421,0,2
431,0.009435653686523438,8430,0,2
432,0.001361846923828125,8434,0,2
433,0.01828765869140625,8439,0,2
434,0.00661468505859375,8449,0,2
435,0.014299392700195312,8454,0,2
436,0.018968582153320312,8462,0,2
437,0.0051555633544921875,8469,0,2
438,0.017023086547851562,8476,0,2
439,0.0039882659912109375,8481,0,2
440,0.01361846923828125,8488,0,2
441,0.031322479248046875,8501,0,2
442,0.010019302368164062,8511,0,2
443,0.008657455444335938,8518,0,2
439,0.0039882659912109375,8525,0,1
444,0.025972366333007812,8534,0,2
445,0.01439666748046875,8545,0,2
446,0.0062255859375,8550,0,2
447,0.014493942260742188,8557,0,2
448,0.010408401489257812,8565,0,2
449,0.021108627319335938,8573,0,2
450,0.006809234619140625,8580,0,2
451,0.03180885314941406,8593,0,2
435,0.014299392700195312,8602,0,1
452,0.0043773651123046875,8607,0,2
453,0.025875091552734375,8617,0,2
454,0.0061283111572265625,8624,0,2
389,336.12579917907715,8625,0,1
321,9.72747802734375e-05,8629,0,1
455,0.026750564575195312,8636,0,2
456,0.0225677490234375,8649,0,2
457,0.01128387451171875,8656,0,2
458,0.003696441650390625,8661,0,2
