ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
1047385,74.300003,0.687051,0.110565,2.122657,9,6,0.669835,0.106753,4.745198
1047386,70.500000,0.651912,0.104911,2.014096,9,6,0.635577,0.101293,4.502509
1047387,146.500000,1.354682,0.218006,4.159477,9,6,1.320737,0.210489,9.048421
1047388,48.599998,0.449403,0.072321,1.388440,9,6,0.438142,0.069828,3.103857
1047389,52.299999,0.483617,0.077827,1.494145,9,6,0.471499,0.075144,3.340159
1047390,138.199997,1.277932,0.205655,3.923820,9,6,1.245911,0.198563,8.535780
1047391,124.099998,1.147550,0.184673,3.523488,9,6,1.118795,0.178305,7.664908
1047392,213.199997,1.971456,0.317262,6.045876,9,6,1.922056,0.306322,13.505633
1047393,2.100000,0.019419,0.003125,0.059551,9,6,0.018932,0.003017,0.133029
1047394,191.699997,1.772646,0.285268,5.436184,9,6,1.728228,0.275431,12.143667
1047395,133.300003,1.232622,0.198363,3.784698,9,6,1.201736,0.191523,8.233137
1047396,2.200000,0.020343,0.003274,0.062463,9,6,0.019834,0.003161,0.135881
1047397,247.000000,2.284004,0.367560,7.004369,9,6,2.226772,0.354885,15.646770
1047398,68.800003,0.636192,0.102381,1.965529,9,6,0.620251,0.098851,4.393938
1047399,2.100000,0.019419,0.003125,0.059994,9,6,0.018932,0.003017,0.134117
1047400,196.399994,1.816106,0.292262,5.569466,9,6,1.770599,0.282184,12.441399
1047401,121.400002,1.122583,0.180655,3.446829,9,6,1.094454,0.174425,7.498146
1047402,189.500000,1.752302,0.281994,5.373797,9,6,1.708394,0.272270,12.004304
1047403,157.100006,1.452700,0.233780,4.455006,9,6,1.416299,0.225718,9.951853
1047404,152.199997,1.407390,0.226488,4.316052,9,6,1.372124,0.218678,9.641451
1047405,2.400000,0.022193,0.003571,0.068059,9,6,0.021637,0.003448,0.152033
1047406,120.500000,1.114261,0.179315,3.421276,9,6,1.086340,0.173132,7.442558
1047407,11.900000,0.110039,0.017708,0.340957,9,6,0.107282,0.017098,0.741194
1047408,243.300003,2.249790,0.362054,6.899445,9,6,2.193416,0.349569,15.412386
1047409,266.700012,2.466169,0.396875,7.563018,9,6,2.404373,0.383190,16.894712
1047410,17.200001,0.159048,0.025595,0.492812,9,6,0.155063,0.024713,1.071305
1047411,32.299999,0.298677,0.048065,0.922770,9,6,0.291193,0.046408,2.062852
1047412,73.800003,0.682427,0.109821,2.108372,9,6,0.665327,0.106034,4.713265
1047413,72.300003,0.668557,0.107589,2.065519,9,6,0.651804,0.103879,4.617467
1047414,137.300003,1.269610,0.204315,3.898267,9,6,1.237797,0.197270,8.480193
1047415,49.400002,0.456801,0.073512,1.411295,9,6,0.445354,0.070977,3.154950
1047416,121.000000,1.118884,0.180060,3.435472,9,6,1.090848,0.173851,7.473440
1047417,191.500000,1.770796,0.284970,5.430513,9,6,1.726425,0.275144,12.130998
1047418,2.100000,0.019419,0.003125,0.059551,9,6,0.018932,0.003017,0.133029
1047419,131.199997,1.213204,0.195238,3.725074,9,6,1.182804,0.188506,8.103433
1047420,52.099998,0.481768,0.077530,1.488431,9,6,0.469696,0.074856,3.327386
1047421,213.899994,1.977929,0.318304,6.065727,9,6,1.928367,0.307328,13.549976
1047422,187.199997,1.731034,0.278571,5.308574,9,6,1.687659,0.268966,11.858605
1047423,121.099998,1.119809,0.180208,3.438311,9,6,1.091749,0.173994,7.479617
1047424,155.699997,1.439754,0.231696,4.415305,9,6,1.403678,0.223707,9.863166
1047425,2.200000,0.020343,0.003274,0.062387,9,6,0.019834,0.003161,0.139364
1047426,188.300003,1.741206,0.280208,5.339768,9,6,1.697576,0.270546,11.928287
1047427,73.699997,0.681502,0.109673,2.105515,9,6,0.664426,0.105891,4.706878
1047428,161.300003,1.491538,0.240030,4.574108,9,6,1.454163,0.231753,10.217911
1047429,73.099998,0.675954,0.108780,2.088374,9,6,0.659016,0.105029,4.668559
1047430,135.899994,1.256664,0.202232,3.858518,9,6,1.225175,0.195259,8.393723
1047431,62.700001,0.579786,0.093304,1.791259,9,6,0.565258,0.090086,4.004359
1047432,51.400002,0.475295,0.076488,1.468433,9,6,0.463385,0.073851,3.282680
1047433,70.199997,0.649138,0.104464,2.005525,9,6,0.632872,0.100862,4.483349
1047434,199.199997,1.841998,0.296429,5.648868,9,6,1.795842,0.286207,12.618772
1047435,121.599998,1.124433,0.180952,3.452508,9,6,1.096257,0.174713,7.510499
1047436,193.399994,1.788366,0.287798,5.484392,9,6,1.743554,0.277874,12.251358
1047437,2.100000,0.019419,0.003125,0.059551,9,6,0.018932,0.003017,0.133029
1047438,122.099998,1.129056,0.181696,3.466704,9,6,1.100765,0.175431,7.541381
1047439,214.600006,1.984402,0.319345,6.085578,9,6,1.934677,0.308333,13.594320
1047440,124.199997,1.148475,0.184821,3.526328,9,6,1.119697,0.178448,7.671085
1047441,191.399994,1.769872,0.284821,5.427677,9,6,1.725523,0.275000,12.124663
1047442,71.000000,0.656535,0.105655,2.028380,9,6,0.640084,0.102011,4.534442
1047443,160.300003,1.482291,0.238542,4.545751,9,6,1.445148,0.230316,10.154564
1047444,2.300000,0.021268,0.003423,0.065223,9,6,0.020735,0.003305,0.145699
1047445,164.399994,1.520203,0.244643,4.662017,9,6,1.482111,0.236207,10.414287
1047446,118.500000,1.095767,0.176339,3.364491,9,6,1.068310,0.170259,7.319030
1047447,85.300003,0.788767,0.126935,2.421866,9,6,0.769003,0.122557,5.268467
1047448,1.800000,0.016645,0.002679,0.051106,9,6,0.016227,0.002586,0.111175
1047449,63.900002,0.590882,0.095089,1.825542,9,6,0.576076,0.091810,4.080998
1047450,7.600000,0.070277,0.011310,0.217754,9,6,0.068516,0.010920,0.473367
1047451,73.099998,0.675954,0.108780,2.088374,9,6,0.659016,0.105029,4.668559
1047452,51.200001,0.473445,0.076190,1.462719,9,6,0.461582,0.073563,3.269907
1047453,123.300003,1.140152,0.183482,3.500775,9,6,1.111583,0.177155,7.615498
1047454,119.900002,1.108713,0.178423,3.404241,9,6,1.080931,0.172270,7.405500
1047455,186.000000,1.719938,0.276786,5.274545,9,6,1.676841,0.267241,11.782588
1047456,2.000000,0.018494,0.002976,0.056716,9,6,0.018031,0.002874,0.126694
1047457,13.100000,0.121135,0.019494,0.375339,9,6,0.118100,0.018822,0.815936
1047458,214.699997,1.985326,0.319494,6.088413,9,6,1.935579,0.308477,13.600654
1047459,123.199997,1.139228,0.183333,3.497935,9,6,1.110682,0.177011,7.609321
1047460,190.000000,1.756926,0.282738,5.387976,9,6,1.712902,0.272989,12.035977
1047461,72.300003,0.668557,0.107589,2.065519,9,6,0.651804,0.103879,4.617467
1047462,152.899994,1.413863,0.227530,4.335903,9,6,1.378435,0.219684,9.685794
1047463,2.200000,0.020343,0.003274,0.062387,9,6,0.019834,0.003161,0.139364
1047464,74.099998,0.685201,0.110268,2.116943,9,6,0.668032,0.106466,4.732424
1047465,154.600006,1.429583,0.230060,4.384111,9,6,1.393761,0.222126,9.793485
1047466,6.300000,0.058256,0.009375,0.180507,9,6,0.056796,0.009052,0.392397
1047467,6.500000,0.060105,0.009673,0.186237,9,6,0.058599,0.009339,0.404854
1047468,7.500000,0.069352,0.011161,0.214889,9,6,0.067615,0.010776,0.467139
1047469,160.000000,1.479517,0.238095,4.537243,9,6,1.442444,0.229885,10.135560
1047470,4.000000,0.036988,0.005952,0.113431,9,6,0.036061,0.005747,0.253389
1047471,8.600000,0.079524,0.012798,0.246406,9,6,0.077531,0.012356,0.535653
1047472,26.500000,0.245045,0.039435,0.759274,9,6,0.238905,0.038075,1.650557
1047473,89.000000,0.822981,0.132440,2.526918,9,6,0.802359,0.127874,5.496993
1047474,86.500000,0.799864,0.128720,2.455937,9,6,0.779821,0.124282,5.342583
1047475,1.700000,0.015720,0.002530,0.048267,9,6,0.015326,0.002443,0.104999
1047476,112.199997,1.037511,0.166964,3.185620,9,6,1.011514,0.161207,6.929917
1047477,149.000000,1.377800,0.221726,4.230458,9,6,1.343276,0.214080,9.202831
1047478,136.800003,1.264987,0.203571,3.884071,9,6,1.233289,0.196552,8.449311
1047479,117.699997,1.088369,0.175149,3.341777,9,6,1.061098,0.169109,7.269619
1047480,57.599998,0.532626,0.085714,1.645559,9,6,0.519280,0.082759,3.678645
1047481,57.000000,0.527078,0.084821,1.628418,9,6,0.513871,0.081897,3.640326
1047482,56.700001,0.524304,0.084375,1.619847,9,6,0.511166,0.081466,3.621167
1047483,532.099976,4.920317,0.791815,15.171361,9,6,4.797026,0.764511,32.672929
1047484,112.500000,1.040285,0.167411,3.194137,9,6,1.014218,0.161638,6.948447
1047485,447.700012,4.139872,0.666220,12.764929,9,6,4.036138,0.643247,27.490456
1047486,517.799988,4.788085,0.770536,14.763636,9,6,4.668108,0.743965,31.794856
1047487,13.600000,0.125759,0.020238,0.389665,9,6,0.122608,0.019540,0.847078
1047488,10.600000,0.098018,0.015774,0.303710,9,6,0.095562,0.015230,0.660223
1047489,10.300000,0.095244,0.015327,0.295114,9,6,0.092857,0.014799,0.641537
1047490,16.100000,0.148876,0.023958,0.461295,9,6,0.145146,0.023132,1.002791
1047491,15.900000,0.147027,0.023661,0.455565,9,6,0.143343,0.022845,0.990334
1047492,6.600000,0.061030,0.009821,0.189102,9,6,0.059501,0.009483,0.411082
1047493,72.199997,0.667632,0.107440,2.062662,9,6,0.650903,0.103736,4.611080
1047494,74.199997,0.686126,0.110417,2.119800,9,6,0.668933,0.106609,4.738811
1047495,113.500000,1.049532,0.168899,3.222530,9,6,1.023233,0.163075,7.010210
1047496,157.899994,1.460098,0.234970,4.477692,9,6,1.423511,0.226868,10.002530
1047497,2.200000,0.020343,0.003274,0.062387,9,6,0.019834,0.003161,0.139364
1047498,153.399994,1.418486,0.228274,4.350082,9,6,1.382943,0.220402,9.717468
1047499,75.099998,0.694448,0.111756,2.145512,9,6,0.677047,0.107902,4.796290
1047500,187.199997,1.731034,0.278571,5.308574,9,6,1.687659,0.268966,11.858605
1047501,124.599998,1.152173,0.185417,3.537685,9,6,1.123303,0.179023,7.695790
1047502,110.900002,1.025490,0.165030,3.148710,9,6,0.999794,0.159339,6.849624
1047503,203.500000,1.881760,0.302827,5.770806,9,6,1.834608,0.292385,12.891165
1047504,124.000000,1.146625,0.184524,3.520649,9,6,1.117894,0.178161,7.658732
1047505,92.199997,0.852571,0.137202,2.617773,9,6,0.831208,0.132471,5.694638
1047506,9.400000,0.086922,0.013988,0.269327,9,6,0.084744,0.013506,0.585481
1047507,123.300003,1.140152,0.183482,3.500775,9,6,1.111583,0.177155,7.615498
1047508,115.500000,1.068026,0.171875,3.279314,9,6,1.041264,0.165948,7.133738
1047509,107.400002,0.993125,0.159821,3.049337,9,6,0.968240,0.154310,6.633450
1047510,56.099998,0.518755,0.083482,1.602706,9,6,0.505757,0.080603,3.582847
1047511,65.300003,0.603828,0.097173,1.865538,9,6,0.588697,0.093822,4.170409
1047512,71.400002,0.660234,0.106250,2.039807,9,6,0.643690,0.102586,4.559988
1047513,856.099976,7.916338,1.273958,24.409326,9,6,7.717974,1.230029,52.567741
1047514,192.600006,1.780968,0.286607,5.461707,9,6,1.736341,0.276724,12.200680
1047515,165.899994,1.534074,0.246875,4.704554,9,6,1.495634,0.238362,10.509308
1047516,2.200000,0.020343,0.003274,0.062387,9,6,0.019834,0.003161,0.139364
1047517,158.300003,1.463797,0.235565,4.489035,9,6,1.427118,0.227443,10.027870
1047518,191.800003,1.773570,0.285417,5.439020,9,6,1.729129,0.275575,12.150002
1047519,3.700000,0.034214,0.005506,0.104924,9,6,0.033357,0.005316,0.234385
1047520,2.900000,0.026816,0.004315,0.082238,9,6,0.026144,0.004167,0.183707
1047521,4.100000,0.037913,0.006101,0.116267,9,6,0.036963,0.005891,0.259724
1047522,1.900000,0.017569,0.002827,0.053880,9,6,0.017129,0.002730,0.120360
1047523,3.400000,0.031440,0.005060,0.096416,9,6,0.030652,0.004885,0.215381
1047524,7.000000,0.064729,0.010417,0.200563,9,6,0.063107,0.010057,0.435996
1047525,10.300000,0.095244,0.015327,0.295114,9,6,0.092857,0.014799,0.641537
1047526,124.099998,1.147550,0.184673,3.523488,9,6,1.118795,0.178305,7.664908
1047527,180.500000,1.669080,0.268601,5.118577,9,6,1.627257,0.259339,11.434178
8278,163.399994,1.510956,0.243155,4.633659,9,6,1.473095,0.234770,10.350940
8279,121.199997,1.120734,0.180357,3.441151,9,6,1.092651,0.174138,7.485793
8280,87.400002,0.808186,0.130060,2.481490,9,6,0.787935,0.125575,5.398171
8281,97.500000,0.901580,0.145089,2.768252,9,6,0.878989,0.140086,6.021987
8282,188.500000,1.743055,0.280506,5.345440,9,6,1.699379,0.270833,11.940956
8283,330.399994,3.055202,0.491667,9.420443,9,6,2.978646,0.474713,20.287796
8284,98.599998,0.911752,0.146726,2.799484,9,6,0.888906,0.141667,6.089927
8285,91.900002,0.849797,0.136756,2.609255,9,6,0.828504,0.132040,5.676109
8286,117.699997,1.088369,0.175149,3.341777,9,6,1.061098,0.169109,7.269619
8287,145.100006,1.341737,0.215923,4.119728,9,6,1.308116,0.208477,8.961952
8288,317.399994,2.934991,0.472321,9.049784,9,6,2.861447,0.456034,19.489547
8289,167.100006,1.545170,0.248661,4.738583,9,6,1.506452,0.240086,10.585326
8290,188.399994,1.742131,0.280357,5.342604,9,6,1.698477,0.270690,11.934621
8291,148.199997,1.370402,0.220536,4.207744,9,6,1.336063,0.212931,9.153420
8292,116.900002,1.080972,0.173958,3.319064,9,6,1.053885,0.167960,7.220208
8293,88.400002,0.817433,0.131548,2.509882,9,6,0.796950,0.127011,5.459935
8294,97.000000,0.896957,0.144345,2.754056,9,6,0.874481,0.139368,5.991105
8295,301.200012,2.785190,0.448214,8.587886,9,6,2.715400,0.432759,18.494808
8296,177.000000,1.636715,0.263393,5.019325,9,6,1.595703,0.254310,11.212463
8297,149.000000,1.377800,0.221726,4.230458,9,6,1.343276,0.214080,9.202831
8298,116.599998,1.078198,0.173512,3.310546,9,6,1.051181,0.167529,7.201679
8299,86.800003,0.802638,0.129167,2.464455,9,6,0.782526,0.124713,5.361113
8300,112.400002,1.039360,0.167262,3.191298,9,6,1.013317,0.161494,6.942270
8301,284.899994,2.634464,0.423958,8.079128,9,6,2.568451,0.409339,18.047631
8302,106.699997,0.986653,0.158780,3.029462,9,6,0.961930,0.153305,6.590215
8303,89.300003,0.825755,0.132887,2.535435,9,6,0.805064,0.128305,5.515523
8304,109.400002,1.011619,0.162798,3.106121,9,6,0.986271,0.157184,6.756978
8305,153.100006,1.415712,0.227827,4.341575,9,6,1.380238,0.219971,9.698464
8306,211.300003,1.953887,0.314435,5.991997,9,6,1.904927,0.303592,13.385274
8307,341.799988,3.160617,0.508631,9.745482,9,6,3.081420,0.491092,20.987798
8308,157.899994,1.460098,0.234970,4.477692,9,6,1.423511,0.226868,10.002530
8309,157.699997,1.458248,0.234673,4.472020,9,6,1.421708,0.226580,9.989861
8310,115.500000,1.068026,0.171875,3.279314,9,6,1.041264,0.165948,7.133738
8311,89.099998,0.823906,0.132589,2.529757,9,6,0.803261,0.128017,5.503170
8312,103.699997,0.958912,0.154315,2.944285,9,6,0.934884,0.148994,6.404923
8313,264.100006,2.442127,0.393006,7.489287,9,6,2.380933,0.379454,16.730009
8314,180.500000,1.669080,0.268601,5.118577,9,6,1.627257,0.259339,11.434178
8315,124.099998,1.147550,0.184673,3.523488,9,6,1.118795,0.178305,7.664908
8316,10.300000,0.095244,0.015327,0.295114,9,6,0.092857,0.014799,0.641537
8317,7.000000,0.064729,0.010417,0.200563,9,6,0.063107,0.010057,0.435996
8318,3.400000,0.031440,0.005060,0.097416,9,6,0.030652,0.004885,0.211770
8319,1.900000,0.017569,0.002827,0.054439,9,6,0.017129,0.002730,0.118342
8320,4.100000,0.037913,0.006101,0.117473,9,6,0.036963,0.005891,0.255369
8321,2.900000,0.026816,0.004315,0.083090,9,6,0.026144,0.004167,0.180627
8322,3.700000,0.034214,0.005506,0.106012,9,6,0.033357,0.005316,0.230455
8323,191.800003,1.773570,0.285417,5.439020,9,6,1.729129,0.275575,12.150002
8324,158.300003,1.463797,0.235565,4.489035,9,6,1.427118,0.227443,10.027870
8325,2.200000,0.020343,0.003274,0.062387,9,6,0.019834,0.003161,0.139364
8326,165.899994,1.534074,0.246875,4.704554,9,6,1.495634,0.238362,10.509308
8327,192.600006,1.780968,0.286607,5.461707,9,6,1.736341,0.276724,12.200680
8328,856.099976,7.916338,1.273958,24.409326,9,6,7.717974,1.230029,52.567741
8329,71.400002,0.660234,0.106250,2.039807,9,6,0.643690,0.102586,4.559988
8330,65.300003,0.603828,0.097173,1.865538,9,6,0.588697,0.093822,4.170409
8331,56.099998,0.518755,0.083482,1.602706,9,6,0.505757,0.080603,3.582847
8332,107.400002,0.993125,0.159821,3.049337,9,6,0.968240,0.154310,6.633450
8333,115.500000,1.068026,0.171875,3.279314,9,6,1.041264,0.165948,7.133738
8334,123.300003,1.140152,0.183482,3.500775,9,6,1.111583,0.177155,7.615498
8335,9.400000,0.086922,0.013988,0.269327,9,6,0.084744,0.013506,0.585481
8336,92.199997,0.852571,0.137202,2.617773,9,6,0.831208,0.132471,5.694638
8337,124.000000,1.146625,0.184524,3.520649,9,6,1.117894,0.178161,7.658732
8338,203.500000,1.881760,0.302827,5.770806,9,6,1.834608,0.292385,12.891165
8339,110.900002,1.025490,0.165030,3.148710,9,6,0.999794,0.159339,6.849624
8340,124.599998,1.152173,0.185417,3.537685,9,6,1.123303,0.179023,7.695790
8341,187.199997,1.731034,0.278571,5.308574,9,6,1.687659,0.268966,11.858605
8342,75.099998,0.694448,0.111756,2.145512,9,6,0.677047,0.107902,4.796290
8343,153.399994,1.418486,0.228274,4.350082,9,6,1.382943,0.220402,9.717468
8344,2.200000,0.020343,0.003274,0.062387,9,6,0.019834,0.003161,0.139364
8345,157.899994,1.460098,0.234970,4.477692,9,6,1.423511,0.226868,10.002530
8346,113.500000,1.049532,0.168899,3.222530,9,6,1.023233,0.163075,7.010210
8347,74.199997,0.686126,0.110417,2.119800,9,6,0.668933,0.106609,4.738811
8348,72.199997,0.667632,0.107440,2.062662,9,6,0.650903,0.103736,4.611080
8349,6.600000,0.061030,0.009821,0.189102,9,6,0.059501,0.009483,0.411082
8350,15.900000,0.147027,0.023661,0.455565,9,6,0.143343,0.022845,0.990334
8351,16.100000,0.148876,0.023958,0.461295,9,6,0.145146,0.023132,1.002791
8352,10.300000,0.095244,0.015327,0.295114,9,6,0.092857,0.014799,0.641537
8353,10.600000,0.098018,0.015774,0.303710,9,6,0.095562,0.015230,0.660223
8354,13.600000,0.125759,0.020238,0.389665,9,6,0.122608,0.019540,0.847078
8355,517.799988,4.788085,0.770536,14.763636,9,6,4.668108,0.743965,31.794856
8356,447.700012,4.139872,0.666220,12.764929,9,6,4.036138,0.643247,27.490456
8357,112.500000,1.040285,0.167411,3.194137,9,6,1.014218,0.161638,6.948447
8358,532.099976,4.920317,0.791815,15.171361,9,6,4.797026,0.764511,32.672929
8359,56.700001,0.524304,0.084375,1.619847,9,6,0.511166,0.081466,3.621167
8360,57.000000,0.527078,0.084821,1.628418,9,6,0.513871,0.081897,3.640326
8361,57.599998,0.532626,0.085714,1.645559,9,6,0.519280,0.082759,3.678645
8362,117.699997,1.088369,0.175149,3.341777,9,6,1.061098,0.169109,7.269619
8363,136.800003,1.264987,0.203571,3.884071,9,6,1.233289,0.196552,8.449311
8364,149.000000,1.377800,0.221726,4.230458,9,6,1.343276,0.214080,9.202831
8365,112.199997,1.037511,0.166964,3.185620,9,6,1.011514,0.161207,6.929917
8366,1.700000,0.015720,0.002530,0.048267,9,6,0.015326,0.002443,0.104999
8367,86.500000,0.799864,0.128720,2.455937,9,6,0.779821,0.124282,5.342583
8368,89.000000,0.822981,0.132440,2.526918,9,6,0.802359,0.127874,5.496993
8369,26.500000,0.245045,0.039435,0.759274,9,6,0.238905,0.038075,1.650557
8370,8.600000,0.079524,0.012798,0.246406,9,6,0.077531,0.012356,0.535653
8371,4.000000,0.036988,0.005952,0.114607,9,6,0.036061,0.005747,0.249141
8372,160.000000,1.479517,0.238095,4.537243,9,6,1.442444,0.229885,10.135560
8373,7.500000,0.069352,0.011161,0.214889,9,6,0.067615,0.010776,0.467139
8374,6.500000,0.060105,0.009673,0.186237,9,6,0.058599,0.009339,0.404854
8375,6.300000,0.058256,0.009375,0.180507,9,6,0.056796,0.009052,0.392397
8376,154.600006,1.429583,0.230060,4.384111,9,6,1.393761,0.222126,9.793485
8377,74.099998,0.685201,0.110268,2.116943,9,6,0.668032,0.106466,4.732424
8378,2.200000,0.020343,0.003274,0.062851,9,6,0.019834,0.003161,0.140504
8379,152.899994,1.413863,0.227530,4.335903,9,6,1.378435,0.219684,9.685794
8380,72.300003,0.668557,0.107589,2.065519,9,6,0.651804,0.103879,4.617467
8381,190.000000,1.756926,0.282738,5.387976,9,6,1.712902,0.272989,12.035977
8382,123.199997,1.139228,0.183333,3.497935,9,6,1.110682,0.177011,7.609321
8383,214.699997,1.985326,0.319494,6.088413,9,6,1.935579,0.308477,13.600654
8384,13.100000,0.121135,0.019494,0.375339,9,6,0.118100,0.018822,0.815936
8385,2.000000,0.018494,0.002976,0.057304,9,6,0.018031,0.002874,0.124570
8386,186.000000,1.719938,0.276786,5.274545,9,6,1.676841,0.267241,11.782588
8387,119.900002,1.108713,0.178423,3.404241,9,6,1.080931,0.172270,7.405500
8388,123.300003,1.140152,0.183482,3.500775,9,6,1.111583,0.177155,7.615498
8389,51.200001,0.473445,0.076190,1.462719,9,6,0.461582,0.073563,3.269907
8390,73.099998,0.675954,0.108780,2.088374,9,6,0.659016,0.105029,4.668559
8391,7.600000,0.070277,0.011310,0.217754,9,6,0.068516,0.010920,0.473367
8392,63.900002,0.590882,0.095089,1.825542,9,6,0.576076,0.091810,4.080998
8393,1.800000,0.016645,0.002679,0.051424,9,6,0.016227,0.002586,0.114958
8394,85.300003,0.788767,0.126935,2.421866,9,6,0.769003,0.122557,5.268467
8395,118.500000,1.095767,0.176339,3.364491,9,6,1.068310,0.170259,7.319030
8396,164.399994,1.520203,0.244643,4.662017,9,6,1.482111,0.236207,10.414287
8397,2.300000,0.021268,0.003423,0.065223,9,6,0.020735,0.003305,0.145699
8398,160.300003,1.482291,0.238542,4.545751,9,6,1.445148,0.230316,10.154564
8399,71.000000,0.656535,0.105655,2.028380,9,6,0.640084,0.102011,4.534442
8400,191.399994,1.769872,0.284821,5.427677,9,6,1.725523,0.275000,12.124663
8401,124.199997,1.148475,0.184821,3.526328,9,6,1.119697,0.178448,7.671085
8402,214.600006,1.984402,0.319345,6.085578,9,6,1.934677,0.308333,13.594320
8403,122.099998,1.129056,0.181696,3.466704,9,6,1.100765,0.175431,7.541381
8404,2.100000,0.019419,0.003125,0.059624,9,6,0.018932,0.003017,0.129704
8405,193.399994,1.788366,0.287798,5.484392,9,6,1.743554,0.277874,12.251358
8406,121.599998,1.124433,0.180952,3.452508,9,6,1.096257,0.174713,7.510499
8407,199.199997,1.841998,0.296429,5.648868,9,6,1.795842,0.286207,12.618772
8408,70.199997,0.649138,0.104464,2.005525,9,6,0.632872,0.100862,4.483349
8409,51.400002,0.475295,0.076488,1.468433,9,6,0.463385,0.073851,3.282680
8410,62.700001,0.579786,0.093304,1.791259,9,6,0.565258,0.090086,4.004359
8411,135.899994,1.256664,0.202232,3.858518,9,6,1.225175,0.195259,8.393723
8412,73.099998,0.675954,0.108780,2.088374,9,6,0.659016,0.105029,4.668559
8413,161.300003,1.491538,0.240030,4.574108,9,6,1.454163,0.231753,10.217911
8414,73.699997,0.681502,0.109673,2.105515,9,6,0.664426,0.105891,4.706878
8415,188.300003,1.741206,0.280208,5.339768,9,6,1.697576,0.270546,11.928287
8416,2.200000,0.020343,0.003274,0.062387,9,6,0.019834,0.003161,0.139364
8417,155.699997,1.439754,0.231696,4.415305,9,6,1.403678,0.223707,9.863166
8418,121.099998,1.119809,0.180208,3.438311,9,6,1.091749,0.173994,7.479617
8419,187.199997,1.731034,0.278571,5.308574,9,6,1.687659,0.268966,11.858605
8420,213.899994,1.977929,0.318304,6.065727,9,6,1.928367,0.307328,13.549976
8421,52.099998,0.481768,0.077530,1.488431,9,6,0.469696,0.074856,3.327386
8422,131.199997,1.213204,0.195238,3.725074,9,6,1.182804,0.188506,8.103433
8423,2.100000,0.019419,0.003125,0.059624,9,6,0.018932,0.003017,0.129704
8424,191.500000,1.770796,0.284970,5.430513,9,6,1.726425,0.275144,12.130998
8425,121.000000,1.118884,0.180060,3.435472,9,6,1.090848,0.173851,7.473440
8426,49.400002,0.456801,0.073512,1.411295,9,6,0.445354,0.070977,3.154950
8427,137.300003,1.269610,0.204315,3.898267,9,6,1.237797,0.197270,8.480193
8428,72.300003,0.668557,0.107589,2.065519,9,6,0.651804,0.103879,4.617467
8429,73.800003,0.682427,0.109821,2.108372,9,6,0.665327,0.106034,4.713265
8430,32.299999,0.298677,0.048065,0.922770,9,6,0.291193,0.046408,2.062852
8431,17.200001,0.159048,0.025595,0.492812,9,6,0.155063,0.024713,1.071305
8432,266.700012,2.466169,0.396875,7.563018,9,6,2.404373,0.383190,16.894712
8433,243.300003,2.249790,0.362054,6.899445,9,6,2.193416,0.349569,15.412386
8434,11.900000,0.110039,0.017708,0.340957,9,6,0.107282,0.017098,0.741194
8435,120.500000,1.114261,0.179315,3.421276,9,6,1.086340,0.173132,7.442558
8436,2.400000,0.022193,0.003571,0.068142,9,6,0.021637,0.003448,0.148234
8437,152.199997,1.407390,0.226488,4.316052,9,6,1.372124,0.218678,9.641451
8438,157.100006,1.452700,0.233780,4.455006,9,6,1.416299,0.225718,9.951853
8439,189.500000,1.752302,0.281994,5.373797,9,6,1.708394,0.272270,12.004304
8440,121.400002,1.122583,0.180655,3.446829,9,6,1.094454,0.174425,7.498146
8441,196.399994,1.816106,0.292262,5.569466,9,6,1.770599,0.282184,12.441399
8442,2.100000,0.019419,0.003125,0.059551,9,6,0.018932,0.003017,0.133029
8443,68.800003,0.636192,0.102381,1.965529,9,6,0.620251,0.098851,4.393938
8444,247.000000,2.284004,0.367560,7.004369,9,6,2.226772,0.354885,15.646770
8445,2.200000,0.020343,0.003274,0.062387,9,6,0.019834,0.003161,0.139364
8446,133.300003,1.232622,0.198363,3.784698,9,6,1.201736,0.191523,8.233137
8447,191.699997,1.772646,0.285268,5.436184,9,6,1.728228,0.275431,12.143667
8448,2.100000,0.019419,0.003125,0.059551,9,6,0.018932,0.003017,0.133029
8449,213.199997,1.971456,0.317262,6.045876,9,6,1.922056,0.306322,13.505633
8450,124.099998,1.147550,0.184673,3.523488,9,6,1.118795,0.178305,7.664908
8451,138.199997,1.277932,0.205655,3.923820,9,6,1.245911,0.198563,8.535780
8452,52.299999,0.483617,0.077827,1.494145,9,6,0.471499,0.075144,3.340159
8453,48.599998,0.449403,0.072321,1.388440,9,6,0.438142,0.069828,3.103857
8454,146.500000,1.354682,0.218006,4.159477,9,6,1.320737,0.210489,9.048421
8455,70.500000,0.651912,0.104911,2.014096,9,6,0.635577,0.101293,4.502509
8456,74.300003,0.687051,0.110565,2.122657,9,6,0.669835,0.106753,4.745198
8457,51.700001,0.478069,0.076935,1.477003,9,6,0.466090,0.074282,3.301840
8458,2.500000,0.023117,0.003720,0.071422,9,6,0.022538,0.003592,0.159663
8459,154.600006,1.429583,0.230060,4.384111,9,6,1.393761,0.222126,9.793485
8460,67.800003,0.626945,0.100893,1.936960,9,6,0.611235,0.097414,4.330073
8461,158.300003,1.463797,0.235565,4.489035,9,6,1.427118,0.227443,10.027870
8462,192.300003,1.778194,0.286161,5.453199,9,6,1.733637,0.276293,12.181676
